,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,favorite_count,retweet_count
495,834786237630337024,2017-02-23 15:25:23,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13,10,Tobi,,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,1.0,Border_terrier,0.156276,True,22943,6159
496,834458053273591808,2017-02-22 17:41:18,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12,10,Chester,,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,1.0,Rhodesian_ridgeback,0.468619,True,10512,1899
497,834209720923721728,2017-02-22 01:14:30,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12,10,Wilson,,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,1.0,golden_retriever,0.754799,True,22594,5476
500,833863086058651648,2017-02-21 02:17:06,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12,10,Bentley,,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,1.0,kuvasz,0.494969,True,14661,2729
501,833826103416520705,2017-02-20 23:50:09,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13,10,Charlie,,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,1.0,Chihuahua,0.438054,True,16728,3904
502,833722901757046785,2017-02-20 17:00:04,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13,10,Bronte,,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,1.0,West_Highland_white_terrier,0.918144,True,22585,3636
503,833479644947025920,2017-02-20 00:53:27,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13,10,Poppy,,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3.0,golden_retriever,0.727039,True,16258,2357
504,832757312314028032,2017-02-18 01:03:09,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13,10,Willow,,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2.0,Cardigan,0.160888,True,18423,4127
505,832636094638288896,2017-02-17 17:01:29,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12,10,Orion,,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1.0,Eskimo_dog,0.5250319999999999,True,17379,3220
506,832397543355072512,2017-02-17 01:13:34,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12,10,Eevee,,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1.0,Pekinese,0.988916,True,13126,2548
507,832369877331693569,2017-02-16 23:23:38,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11,10,Charlie,,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1.0,kelpie,0.50469,True,18792,3652
508,831911600680497154,2017-02-15 17:02:36,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14,10,Kuyu,,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4.0,bloodhound,0.777562,True,30380,7458
509,831670449226514432,2017-02-15 01:04:21,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13,10,Daisy,,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1.0,Pembroke,0.6248020000000001,True,11469,2059
510,831650051525054464,2017-02-14 23:43:18,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13,10,,,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1.0,Eskimo_dog,0.530416,True,7908,2243
511,831552930092285952,2017-02-14 17:17:22,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13,10,Dutch,,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1.0,Chihuahua,0.257415,True,9872,2632
512,831309418084069378,2017-02-14 01:09:44,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12,10,Scooter,,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1.0,Doberman,0.369389,True,12819,2786
513,831262627380748289,2017-02-13 22:03:49,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12,10,Tucker,,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1.0,cocker_spaniel,0.26332300000000003,True,13066,2350
514,830956169170665475,2017-02-13 01:46:03,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12,10,Reggie,,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1.0,kuvasz,0.451516,True,8735,1735
515,830583320585068544,2017-02-12 01:04:29,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13,10,Lilly,,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1.0,Labrador_retriever,0.908703,True,73397,19297
516,830097400375152640,2017-02-10 16:53:37,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13,10,Samson,,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4.0,toy_poodle,0.442713,True,10804,3455
517,829861396166877184,2017-02-10 01:15:49,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12,10,Mia,,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1.0,Border_terrier,0.394486,True,13441,2243
518,829501995190984704,2017-02-09 01:27:41,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12,10,Leo,,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1.0,French_bulldog,0.950851,True,34913,12224
519,829141528400556032,2017-02-08 01:35:19,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12,10,Malcolm,,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2.0,golden_retriever,0.57314,True,26952,8530
520,829011960981237760,2017-02-07 17:00:28,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13,10,Dexter,,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2.0,boxer,0.312221,True,58302,18627
523,828650029636317184,2017-02-06 17:02:17,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14,10,one,,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1.0,golden_retriever,0.649209,True,10467,1544
525,828408677031882754,2017-02-06 01:03:14,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12,10,Bear,,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1.0,Weimaraner,0.13303299999999998,True,8398,1477
526,828376505180889089,2017-02-05 22:55:23,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13,10,Beebop,,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1.0,American_Staffordshire_terrier,0.5230859999999999,True,8112,1216
527,828372645993398273,2017-02-05 22:40:03,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12,10,Alexander,,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1.0,malamute,0.663047,True,13756,3344
529,828011680017821696,2017-02-04 22:45:42,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11,10,Brutus,,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1.0,American_Staffordshire_terrier,0.936662,True,11411,2451
530,827653905312006145,2017-02-03 23:04:02,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12,10,Boots,,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1.0,collie,0.285555,True,16983,3433
531,827600520311402496,2017-02-03 19:31:54,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13,10,Tucker,,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1.0,Pembroke,0.32563800000000004,True,8143,1082
532,827324948884643840,2017-02-03 01:16:53,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12,10,Ralphie,,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1.0,golden_retriever,0.352486,True,17523,3510
533,827199976799354881,2017-02-02 17:00:17,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13,10,Charlie,,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4.0,Great_Dane,0.8696809999999999,True,11659,2579
534,826598365270007810,2017-02-01 01:09:42,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13,10,Pawnd,,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1.0,French_bulldog,0.628119,True,11117,2709
535,826240494070030336,2017-01-31 01:27:39,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11,10,,,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1.0,French_bulldog,0.903048,True,14614,2965
538,825829644528148480,2017-01-29 22:15:05,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12,10,Toby,,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2.0,Great_Pyrenees,0.8534069999999999,True,14025,2848
539,825147591692263424,2017-01-28 01:04:51,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13,10,Sweet,,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1.0,Pekinese,0.354823,True,20181,5244
540,824775126675836928,2017-01-27 00:24:48,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12,10,Scooter,,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1.0,Border_terrier,0.610499,True,16508,4069
541,824663926340194305,2017-01-26 17:02:56,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13,10,Wilson,,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1.0,English_setter,0.526488,True,11113,1993
543,823939628516474880,2017-01-24 17:04:50,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12,10,Cash,,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1.0,schipperke,0.23407600000000006,True,11755,3123
544,823699002998870016,2017-01-24 01:08:40,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12,10,Winston,,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1.0,cairn,0.203999,True,13826,2772
548,822859134160621569,2017-01-21 17:31:20,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12,10,Hobbes,,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1.0,malinois,0.332897,True,14576,2622
549,822610361945911296,2017-01-21 01:02:48,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12,10,,,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1.0,cocker_spaniel,0.6644869999999999,True,16327,3423
550,822489057087389700,2017-01-20 17:00:46,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Paisley,,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1.0,Samoyed,0.416769,True,20083,7390
551,822244816520155136,2017-01-20 00:50:15,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,,,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1.0,Samoyed,0.585441,True,38832,11421
552,821886076407029760,2017-01-19 01:04:45,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13,10,Jimison,,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1.0,golden_retriever,0.26623800000000003,True,12582,2692
553,821522889702862852,2017-01-18 01:01:34,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13,10,Harlso,,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1.0,Doberman,0.7635390000000001,True,8871,2030
554,821149554670182400,2017-01-17 00:18:04,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12,10,Luca,,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1.0,German_shepherd,0.515933,True,9718,2320
555,821044531881721856,2017-01-16 17:20:45,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12,10,Flash,,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1.0,Old_English_sheepdog,0.14802,True,14021,2636
556,820749716845686786,2017-01-15 21:49:15,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13,10,Sunny,,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2.0,golden_retriever,0.8380120000000001,True,34984,11525
557,820314633777061888,2017-01-14 17:00:24,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14,10,,,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2.0,Gordon_setter,0.940724,True,3706,648
560,819588359383371776,2017-01-12 16:54:26,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13,10,Jazzy,,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1.0,Cardigan,0.5479350000000001,True,10606,2271
561,819347104292290561,2017-01-12 00:55:47,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12,10,Anna,,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3.0,Rottweiler,0.909106,True,8008,1383
562,819227688460238848,2017-01-11 17:01:16,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12,10,Finn,,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1.0,Border_terrier,0.4824520000000001,True,25652,7733
563,818627210458333184,2017-01-10 01:15:10,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13,10,Wafer,,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1.0,Labrador_retriever,0.384188,True,24597,8564
564,818614493328580609,2017-01-10 00:24:38,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12,10,Bear,,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4.0,Chihuahua,0.450722,True,10971,2982
566,818259473185828864,2017-01-09 00:53:55,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12,10,Florence,,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1.0,miniature_schnauzer,0.367368,True,12197,2621
567,818145370475810820,2017-01-08 17:20:31,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11,10,Autumn,,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1.0,golden_retriever,0.621931,True,13671,3014
568,817827839487737858,2017-01-07 20:18:46,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13,10,Buddy,,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1.0,cocker_spaniel,0.387608,True,57622,31314
569,817536400337801217,2017-01-07 01:00:41,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12,10,Eugene,,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2.0,pug,0.971358,True,13105,3505
571,817415592588222464,2017-01-06 17:00:38,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11,10,Strudel,,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1.0,Doberman,0.806163,True,6267,1131
572,817171292965273600,2017-01-06 00:49:53,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13,10,Tebow,,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1.0,golden_retriever,0.295483,True,9690,2326
573,817120970343411712,2017-01-05 21:29:55,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13,10,,,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1.0,Saluki,0.568809,True,13367,3011
574,817056546584727552,2017-01-05 17:13:55,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11,10,Chloe,,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1.0,kelpie,0.8644149999999999,True,9517,1927
575,816816676327063552,2017-01-05 01:20:46,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12,10,Timber,,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1.0,malamute,0.668164,True,11071,2361
576,816697700272001025,2017-01-04 17:27:59,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12,10,Binky,,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1.0,Chihuahua,0.756992,True,10905,2545
